ISOTime,flow,Sal,Temp,SS1,SS2,RET,Oxy,Sil,Amm,Nit,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,DOCR,DONR,DOPR,CPOM,GRN,BGA,CRYPT,DIATOM,DINO
19/03/1975 00:00:00,0,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
20/03/1975 00:00:00,0.000694444,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
21/03/1975 00:00:00,0.00162037,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
22/03/1975 00:00:00,0.000810185,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
23/03/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
24/03/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
25/03/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
26/03/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
27/03/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
28/03/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
29/03/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
30/03/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
31/03/1975 00:00:00,0,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
01/04/1975 00:00:00,0.001736111,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
02/04/1975 00:00:00,0.001157407,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
03/04/1975 00:00:00,0.000578704,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
04/04/1975 00:00:00,0.001851852,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
05/04/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
06/04/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
07/04/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
08/04/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
09/04/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
10/04/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
11/04/1975 00:00:00,0,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
12/04/1975 00:00:00,0.010763889,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
13/04/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
14/04/1975 00:00:00,0.004050926,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
15/04/1975 00:00:00,0.008680556,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
16/04/1975 00:00:00,0.004513889,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
17/04/1975 00:00:00,0.000347222,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
18/04/1975 00:00:00,0.000231481,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
19/04/1975 00:00:00,0.000231481,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
20/04/1975 00:00:00,0.000231481,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
21/04/1975 00:00:00,0.000231481,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
22/04/1975 00:00:00,0.000231481,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
23/04/1975 00:00:00,0.000231481,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
24/04/1975 00:00:00,0.000231481,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
25/04/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
26/04/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
27/04/1975 00:00:00,0.004398148,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
28/04/1975 00:00:00,0.00162037,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
29/04/1975 00:00:00,0.000694444,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
30/04/1975 00:00:00,0.000462963,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
01/05/1975 00:00:00,0.000231481,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
02/05/1975 00:00:00,0.000231481,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
03/05/1975 00:00:00,0.000115741,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
04/05/1975 00:00:00,0.004861111,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
05/05/1975 00:00:00,0.024652778,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
06/05/1975 00:00:00,0.005208333,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
07/05/1975 00:00:00,0.000462963,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
08/05/1975 00:00:00,0.000462963,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
09/05/1975 00:00:00,0.000462963,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
10/05/1975 00:00:00,0.000462963,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
11/05/1975 00:00:00,0.000347222,3,22,1,0.3,0,280,126.888702,3.8,6,0.2,0.02,100,300,11.035704,31.107484,0.25,0.25,1000,35,0.025,30,0.368253,0.4,0.5,0.368253,2
