ISOTime,Wx,Wy,Atemp,Rel_Hum,Sol_Rad,LW_Net
24/07/2013 18:00:00,-0.27605,-0.65715,17.55000,61.50000,895.00000,316.50000
24/07/2013 21:00:00,0.23933,-0.34885,18.76000,57.70000,678.50000,305.40000
25/07/2013 00:00:00,0.32586,1.31438,19.56000,55.90000,107.26700,318.80000
25/07/2013 03:00:00,0.19242,-1.98961,19.09000,69.60000,-4.73700,322.20000
25/07/2013 06:00:00,-1.19887,-1.33818,19.32000,70.40000,-5.51300,320.30000
25/07/2013 09:00:00,-1.23190,-0.23678,19.58000,63.40000,-4.60000,340.70000
25/07/2013 12:00:00,-1.37667,-0.17079,19.65000,57.00000,228.16700,305.30000
25/07/2013 15:00:00,-1.15347,0.15331,19.71000,55.90000,749.50000,314.90000
25/07/2013 18:00:00,-0.54083,0.02451,20.10000,53.80000,961.83300,318.80000
25/07/2013 21:00:00,-0.31725,0.51482,20.68000,58.30000,673.33300,319.40000
26/07/2013 00:00:00,-0.51053,0.44791,21.27000,55.30000,102.76700,313.60000
26/07/2013 03:00:00,-0.99011,0.06469,21.62000,58.80000,-5.81500,318.10000
26/07/2013 06:00:00,-0.92341,0.05879,21.44000,59.90000,-6.28500,320.10000
26/07/2013 09:00:00,-0.94511,-0.64784,20.94000,62.40000,-5.94700,316.80000
26/07/2013 12:00:00,-1.21161,-0.23343,21.33000,57.70000,233.50000,324.00000
26/07/2013 15:00:00,-0.63117,0.40358,20.94000,65.50000,787.83300,325.40000
26/07/2013 18:00:00,-0.79529,0.61762,21.68000,57.10000,847.50000,335.10000
26/07/2013 21:00:00,-0.35535,0.38909,22.41000,55.10000,661.33300,352.90000
27/07/2013 00:00:00,-0.39668,0.68640,22.41000,58.90000,33.60000,340.00000
27/07/2013 03:00:00,-0.91028,0.81893,22.74000,70.50000,-4.03200,358.20000
27/07/2013 06:00:00,-1.01793,1.14001,23.70000,69.40000,-3.66200,386.90000
27/07/2013 09:00:00,0.44982,1.49345,23.10000,70.90000,-3.24300,389.70000
27/07/2013 12:00:00,1.15133,0.39590,20.90000,85.40000,15.00000,405.00000
27/07/2013 15:00:00,1.59269,1.24112,20.19000,82.00000,114.73300,394.10000
27/07/2013 18:00:00,0.48211,2.21821,19.95000,86.70000,246.50000,392.30000
27/07/2013 21:00:00,0.39327,2.11203,21.60000,79.00000,106.30000,404.20000
28/07/2013 00:00:00,0.57536,2.15450,22.15000,78.70000,89.11700,347.90000
28/07/2013 03:00:00,2.12963,0.82667,20.21000,78.00000,-3.52000,368.30000
28/07/2013 06:00:00,1.98337,-0.53144,18.79000,74.50000,-2.82000,376.10000
28/07/2013 09:00:00,1.64937,-0.03426,17.44000,69.30000,-4.06800,309.80000
28/07/2013 12:00:00,1.65780,0.05998,18.40700,57.90000,203.20400,337.80000
28/07/2013 15:00:00,1.63892,0.22410,18.11000,60.60000,843.00000,317.10000
28/07/2013 18:00:00,1.85493,1.53295,18.78000,60.10000,257.00000,365.00000
28/07/2013 21:00:00,1.85615,1.29853,20.19000,59.80000,575.16700,352.20000
29/07/2013 00:00:00,2.15580,1.07484,17.86000,82.30000,48.88300,368.90000
29/07/2013 03:00:00,1.66962,0.50062,18.14000,72.40000,-4.61200,375.60000
29/07/2013 06:00:00,1.73397,-0.13430,18.86000,68.90000,-2.51200,379.00000
29/07/2013 09:00:00,1.35786,-0.25984,18.87000,60.40000,-2.83500,359.60000
29/07/2013 12:00:00,1.28496,0.50554,19.30000,64.40000,87.93300,367.10000
29/07/2013 15:00:00,2.24410,0.54075,19.68000,65.30000,737.50000,330.40000
29/07/2013 18:00:00,1.60216,0.24897,19.31000,74.40000,403.50000,380.60000
29/07/2013 21:00:00,1.20795,-0.05424,19.96000,70.20000,446.50000,365.50000
30/07/2013 00:00:00,0.81128,-0.43267,20.08000,68.40000,38.01700,325.90000
30/07/2013 03:00:00,0.91481,-0.19325,20.22000,61.80000,-4.90700,324.00000
30/07/2013 06:00:00,0.94964,0.05293,20.17000,63.10000,-4.95700,316.60000
30/07/2013 09:00:00,1.21086,-0.49626,19.94000,66.10000,-5.50800,318.10000
30/07/2013 12:00:00,-0.35797,0.80694,20.08000,65.10000,223.66700,330.60000
30/07/2013 15:00:00,0.12980,0.01851,20.19000,68.10000,756.00000,326.10000
30/07/2013 18:00:00,0.37472,0.64840,20.84000,65.90000,939.16700,326.00000
30/07/2013 21:00:00,0.57079,0.79046,21.86000,57.90000,535.66700,320.10000
31/07/2013 00:00:00,0.59244,0.73160,21.50000,58.90000,57.00000,323.00000
31/07/2013 03:00:00,0.26932,0.32589,21.62000,59.20000,-5.74700,333.40000
31/07/2013 06:00:00,-0.21331,-0.27397,21.79000,67.20000,-5.03800,346.30000
31/07/2013 09:00:00,-0.66827,0.17401,21.33000,77.20000,-4.32200,352.60000
31/07/2013 12:00:00,-0.40978,0.70706,21.09000,76.90000,108.66700,360.20000
31/07/2013 15:00:00,-0.63143,0.61692,21.79000,73.20000,764.33300,349.40000
31/07/2013 18:00:00,-0.75501,0.51247,22.54000,69.40000,537.83300,391.10000
31/07/2013 21:00:00,-0.63781,0.67378,22.98000,70.60000,233.83300,398.70000
01/08/2013 00:00:00,-0.97349,0.65898,23.13000,78.70000,30.10000,391.30000
01/08/2013 03:00:00,-0.80528,1.71753,23.12000,78.00000,-3.52500,402.70000
01/08/2013 06:00:00,0.94750,1.92439,21.40000,87.90000,-3.86700,402.80000
01/08/2013 09:00:00,1.87854,-1.30722,20.65000,84.90000,-3.22700,388.30000
01/08/2013 12:00:00,1.60168,-0.81525,19.50000,86.20000,33.13300,395.80000
01/08/2013 15:00:00,1.11500,-0.30027,20.64000,83.30000,423.50000,393.00000
01/08/2013 18:00:00,0.94868,0.77149,20.85000,83.00000,917.00000,337.30000
01/08/2013 21:00:00,1.17212,1.17507,22.18000,77.30000,682.83300,366.90000
02/08/2013 00:00:00,1.28832,0.56336,22.46000,75.40000,80.93300,370.10000
02/08/2013 03:00:00,0.88593,0.34983,22.07000,62.60000,-5.57200,333.60000
02/08/2013 06:00:00,1.08546,-0.19466,22.42000,64.40000,-5.32200,331.20000
02/08/2013 09:00:00,1.43607,-0.27234,21.05000,67.20000,-4.82000,353.90000
02/08/2013 12:00:00,1.21865,-0.37202,20.17000,73.80000,206.33300,316.90000
02/08/2013 15:00:00,1.36693,0.11387,21.08000,64.10000,559.83300,351.30000
02/08/2013 18:00:00,1.67519,1.27879,21.48000,70.40000,920.50000,329.00000
02/08/2013 21:00:00,1.90875,1.68587,21.95000,69.10000,136.50000,396.30000
03/08/2013 00:00:00,2.27573,1.03826,22.37000,73.90000,19.25000,393.30000
03/08/2013 03:00:00,1.50241,0.50410,21.89000,88.30000,-4.65000,358.80000
03/08/2013 06:00:00,1.15990,-0.39832,22.04000,83.80000,-4.59800,374.70000
03/08/2013 09:00:00,1.06305,-1.09806,21.09000,79.60000,-5.58200,338.70000
03/08/2013 12:00:00,0.16770,-1.19692,19.50000,87.80000,147.83300,335.40000
03/08/2013 15:00:00,0.56685,-0.89965,20.20000,76.60000,747.00000,323.60000
03/08/2013 18:00:00,0.94769,0.09563,21.20000,67.00000,915.33300,320.20000
03/08/2013 21:00:00,0.69472,-1.20329,21.83000,65.70000,615.66700,333.20000
04/08/2013 00:00:00,0.83745,0.12268,22.43000,64.10000,54.70000,341.00000
04/08/2013 03:00:00,-0.69176,1.71071,22.23000,61.20000,-6.90300,342.70000
04/08/2013 06:00:00,0.27289,-1.46225,19.57000,72.80000,-4.97000,335.30000
04/08/2013 09:00:00,0.65681,-1.33959,18.76000,70.70000,-5.76700,305.30000
04/08/2013 12:00:00,0.91588,-1.06068,18.14000,72.20000,160.33300,312.10000
04/08/2013 15:00:00,0.83764,-1.24969,17.63000,72.20000,760.50000,307.90000
04/08/2013 18:00:00,1.10248,-0.49797,18.89000,63.30000,938.66700,312.50000
04/08/2013 21:00:00,0.98189,-1.73888,20.26000,67.90000,383.50000,338.30000
05/08/2013 00:00:00,0.71712,-1.86582,20.30000,52.30000,56.81700,309.40000
05/08/2013 03:00:00,0.45357,-1.78752,18.80000,55.30000,-5.68500,311.40000
05/08/2013 06:00:00,-0.57995,-1.26843,18.05000,58.00000,-6.95500,291.30000
05/08/2013 09:00:00,-0.15687,-0.55578,17.99000,63.70000,-7.70800,296.40000
05/08/2013 12:00:00,-0.20738,-0.57721,18.57000,61.70000,189.00000,301.50000
05/08/2013 15:00:00,-0.57381,-0.14764,19.02000,60.50000,592.00000,329.30000
05/08/2013 18:00:00,-0.28422,0.23428,20.23000,53.60000,528.33300,344.20000
05/08/2013 21:00:00,-0.07504,0.38016,20.07000,55.20000,158.83300,383.70000
06/08/2013 00:00:00,-0.04986,0.40892,20.69000,60.10000,31.36700,335.70000
06/08/2013 03:00:00,0.04102,0.63200,21.11000,59.60000,-6.29800,334.70000
06/08/2013 06:00:00,0.16576,0.97067,20.87000,68.70000,-5.83700,336.10000
06/08/2013 09:00:00,0.25303,1.31335,21.02000,68.90000,-4.82000,384.40000
06/08/2013 12:00:00,0.20198,1.45466,21.09000,68.90000,73.06700,376.80000
06/08/2013 15:00:00,0.13099,1.39693,21.38000,68.30000,391.00000,378.50000
06/08/2013 18:00:00,-0.22835,0.96530,22.66000,63.90000,457.66700,388.00000
06/08/2013 21:00:00,-0.31252,0.76802,22.77000,65.00000,254.00000,394.20000
07/08/2013 00:00:00,-1.02727,0.81783,23.00000,79.60000,35.21700,347.10000
07/08/2013 03:00:00,-1.08207,1.07222,22.88000,76.10000,-6.40300,349.00000
07/08/2013 06:00:00,-0.06497,1.42046,22.64000,78.90000,-6.07000,357.80000
07/08/2013 09:00:00,0.03664,1.63209,22.38000,77.50000,-5.68000,365.70000
07/08/2013 12:00:00,0.01856,1.48961,22.38000,79.20000,62.01700,398.20000
07/08/2013 15:00:00,0.19979,1.43028,22.62000,82.60000,418.83300,386.40000
07/08/2013 18:00:00,0.38628,1.77370,22.20000,87.40000,187.66700,394.20000
07/08/2013 21:00:00,0.57155,0.94765,22.71000,80.60000,581.16700,350.90000
08/08/2013 00:00:00,0.49498,0.85320,23.19000,85.60000,73.28300,373.00000
08/08/2013 03:00:00,0.24805,1.09731,23.64000,83.90000,-5.19300,391.00000
08/08/2013 06:00:00,0.95997,0.04070,22.88000,90.80000,-4.82000,402.60000
08/08/2013 09:00:00,-0.89373,0.39178,22.47000,94.80000,-4.90700,398.10000
08/08/2013 12:00:00,-0.35315,-1.00121,21.85000,93.30000,35.88300,412.40000
08/08/2013 15:00:00,-0.38902,-0.98275,21.35000,92.40000,286.50000,409.90000
08/08/2013 18:00:00,0.16177,-0.48483,21.82000,82.90000,915.16700,368.10000
08/08/2013 21:00:00,0.54661,-0.84633,22.68000,83.10000,526.00000,367.70000
09/08/2013 00:00:00,0.73200,-1.39550,22.39000,81.70000,14.13300,406.30000
09/08/2013 03:00:00,0.68290,-1.59586,21.17000,70.00000,-4.52200,397.60000
09/08/2013 06:00:00,-0.39949,1.03979,19.94000,87.70000,-4.10800,393.50000
09/08/2013 09:00:00,-0.61753,-1.09894,20.11000,85.70000,-4.44500,393.60000
09/08/2013 12:00:00,-0.03966,-1.19240,19.76000,86.40000,29.38300,391.70000
09/08/2013 15:00:00,0.29204,0.96134,20.32000,67.10000,590.83300,347.60000
09/08/2013 18:00:00,0.68162,-0.24042,20.86000,53.10000,842.66700,319.00000
09/08/2013 21:00:00,1.05901,0.89690,21.77000,58.10000,596.33300,318.50000
10/08/2013 00:00:00,1.38231,0.90095,22.21000,65.60000,54.21700,336.60000
10/08/2013 03:00:00,1.32036,0.90909,22.66000,70.80000,-6.25300,340.50000
10/08/2013 06:00:00,1.45989,-0.84362,22.70000,81.50000,-5.62200,366.20000
10/08/2013 09:00:00,-0.31342,-1.46547,21.34000,66.80000,-5.70500,344.80000
10/08/2013 12:00:00,-0.18395,-1.17401,20.41000,68.40000,149.33300,333.30000
10/08/2013 15:00:00,-0.19077,0.41461,19.98000,64.70000,601.00000,362.10000
10/08/2013 18:00:00,0.41628,0.56208,20.04000,67.80000,720.83300,341.20000
10/08/2013 21:00:00,0.71007,0.19407,20.80000,66.00000,298.00000,376.00000
11/08/2013 00:00:00,0.07772,-1.28849,21.43000,62.80000,56.36700,332.30000
11/08/2013 03:00:00,-0.09413,-0.85455,21.15000,65.50000,-6.23000,332.10000
11/08/2013 06:00:00,-0.40324,-0.31721,20.73000,54.20000,-6.19300,328.60000
11/08/2013 09:00:00,-0.35825,-0.12754,20.94000,56.90000,-6.32000,332.20000
11/08/2013 12:00:00,-0.61050,-0.02031,21.15000,57.90000,184.83300,322.50000
11/08/2013 15:00:00,-0.93759,0.34212,20.86000,64.50000,699.00000,322.60000
11/08/2013 18:00:00,-0.59979,0.78098,21.75000,56.10000,818.00000,332.30000
11/08/2013 21:00:00,-0.22745,0.55041,22.47000,58.20000,567.16700,330.90000
12/08/2013 00:00:00,-0.39325,0.38452,22.60000,58.90000,45.65000,332.40000
12/08/2013 03:00:00,-0.22305,0.51063,22.66000,64.30000,-6.59800,343.30000
12/08/2013 06:00:00,-0.00437,0.01052,22.73000,72.90000,-4.57500,395.30000
12/08/2013 09:00:00,-0.11777,0.00099,22.70000,77.80000,-5.02300,386.40000
12/08/2013 12:00:00,-0.09493,0.41512,22.71000,75.50000,44.50000,399.20000
12/08/2013 15:00:00,0.84841,0.63823,21.25000,78.40000,86.21700,399.80000
12/08/2013 18:00:00,1.11853,0.40292,21.23000,78.20000,75.78300,383.50000
12/08/2013 21:00:00,1.39101,0.65498,21.36000,79.60000,205.16700,388.20000
13/08/2013 00:00:00,0.55065,0.31791,21.58000,79.50000,16.75000,392.10000
13/08/2013 03:00:00,-0.70517,0.11984,22.71000,84.10000,-4.25200,395.30000
13/08/2013 06:00:00,0.02284,0.71519,21.19000,88.10000,-4.60200,384.60000
13/08/2013 09:00:00,0.86707,-0.33781,20.62000,85.90000,-5.88200,333.90000
13/08/2013 12:00:00,0.80275,-2.31887,19.30000,84.20000,76.46700,356.70000
13/08/2013 15:00:00,1.22999,-1.73352,17.91000,79.10000,300.33300,378.30000
13/08/2013 18:00:00,1.38372,-1.91624,18.22000,65.90000,871.50000,313.80000
13/08/2013 21:00:00,1.31834,-1.98818,18.39000,57.50000,430.33300,308.90000
14/08/2013 00:00:00,1.05792,-1.47274,18.00000,55.30000,44.98300,290.20000
14/08/2013 03:00:00,1.40762,-1.10261,17.50000,54.00000,-5.55300,296.80000
14/08/2013 06:00:00,1.91258,-1.65703,16.26000,65.70000,-4.91800,291.00000
14/08/2013 09:00:00,1.04002,-1.82757,15.36000,77.00000,-4.58300,291.50000
14/08/2013 12:00:00,1.03140,-1.57813,15.65000,80.70000,135.33300,330.10000
14/08/2013 15:00:00,0.77088,-1.64776,16.56000,75.50000,643.50000,317.10000
14/08/2013 18:00:00,0.66521,-0.89898,18.33000,55.80000,948.16700,302.30000
14/08/2013 21:00:00,0.96764,-1.07467,19.27000,54.70000,605.83300,305.70000
15/08/2013 00:00:00,0.79626,-1.35438,19.74000,51.20000,41.43300,300.90000
15/08/2013 03:00:00,0.61005,-0.49403,19.35000,53.90000,-7.22700,303.90000
15/08/2013 06:00:00,1.22034,0.54333,19.50000,57.20000,-6.01800,344.90000
15/08/2013 09:00:00,1.52195,0.24754,19.80000,55.30000,-5.65000,328.20000
15/08/2013 12:00:00,1.13416,-0.53536,19.23000,57.70000,184.00000,319.00000
15/08/2013 15:00:00,0.91540,-0.06210,19.10000,57.90000,735.00000,309.60000
15/08/2013 18:00:00,1.18569,0.85618,19.63000,54.30000,901.66700,310.20000
15/08/2013 21:00:00,1.49376,1.08150,20.22000,48.40000,608.66700,302.80000
16/08/2013 00:00:00,1.35108,0.93938,20.61000,50.60000,41.76700,306.30000
16/08/2013 03:00:00,1.01879,0.45513,20.68000,48.60000,-7.33700,307.00000
16/08/2013 06:00:00,0.63042,0.32419,20.73000,47.90000,-7.52200,309.80000
16/08/2013 09:00:00,0.72100,0.42228,20.70000,53.90000,-5.03000,358.30000
16/08/2013 12:00:00,0.85638,-0.15798,20.02000,71.50000,36.75000,377.80000
16/08/2013 15:00:00,0.12448,0.11578,20.20000,73.50000,633.66700,342.90000
16/08/2013 18:00:00,0.07292,0.74756,20.79000,70.90000,883.83300,324.40000
16/08/2013 21:00:00,0.45932,0.83189,21.77000,57.90000,483.00000,316.30000
17/08/2013 00:00:00,0.49608,0.34582,21.53000,57.20000,34.21700,312.10000
17/08/2013 03:00:00,0.31287,-0.22101,21.19000,61.30000,-7.13500,313.50000
17/08/2013 06:00:00,-0.19605,0.67141,21.37000,59.90000,-6.67200,313.60000
17/08/2013 09:00:00,-0.58752,-0.41907,21.15000,66.40000,-6.05000,316.80000
17/08/2013 12:00:00,-0.94242,-0.04743,20.92000,73.30000,144.83300,321.50000
17/08/2013 15:00:00,-1.06514,0.18189,20.59000,75.40000,606.16700,323.50000
17/08/2013 18:00:00,-1.16642,0.18921,20.90000,70.80000,814.16700,338.90000
17/08/2013 21:00:00,-1.12427,0.18189,21.59000,77.20000,344.00000,340.70000
18/08/2013 00:00:00,-0.92850,0.18169,22.17000,76.30000,37.01700,328.60000
18/08/2013 03:00:00,-0.89196,0.22988,22.24000,75.30000,-5.73200,329.60000
18/08/2013 06:00:00,-0.82998,-0.15561,21.81000,77.80000,-5.73700,329.20000
18/08/2013 09:00:00,-0.87634,0.10169,21.24000,72.30000,-5.98000,331.20000
18/08/2013 12:00:00,-0.71789,-0.01551,21.13000,74.70000,55.03300,339.40000
18/08/2013 15:00:00,-0.54909,0.36016,21.10000,73.50000,533.50000,330.70000
18/08/2013 18:00:00,-0.53540,0.31209,21.47000,68.10000,839.00000,330.70000
18/08/2013 21:00:00,-0.06185,0.16014,21.94000,70.90000,337.66700,378.50000
19/08/2013 00:00:00,-0.20391,0.14608,22.28000,73.70000,31.03300,348.90000
19/08/2013 03:00:00,0.06539,0.57602,22.01000,81.30000,-8.36000,343.60000
19/08/2013 06:00:00,0.15805,0.31632,21.84000,83.60000,-5.11300,342.40000
19/08/2013 09:00:00,-0.37860,0.58581,21.26000,88.50000,-5.10700,347.70000
19/08/2013 12:00:00,0.08948,-0.56040,22.20000,77.50000,126.13300,396.00000
19/08/2013 15:00:00,0.20099,-0.13913,21.39000,84.90000,422.00000,354.30000
19/08/2013 18:00:00,0.49675,0.65241,21.63000,87.70000,856.83300,335.80000
19/08/2013 21:00:00,0.83936,1.03919,22.38000,79.10000,524.83300,340.60000
20/08/2013 00:00:00,0.82426,1.05862,22.83000,72.50000,24.93300,331.80000
20/08/2013 03:00:00,0.41358,0.91657,23.09000,72.90000,-5.86200,335.40000
20/08/2013 06:00:00,0.50433,0.77873,22.87000,77.90000,-5.21500,342.80000
20/08/2013 09:00:00,0.57380,0.35392,22.26000,81.30000,-4.94700,346.90000
20/08/2013 12:00:00,0.89078,0.15824,22.52000,85.70000,136.16700,343.40000
20/08/2013 15:00:00,0.34304,-0.07218,22.83000,80.10000,676.50000,344.30000
20/08/2013 18:00:00,0.71047,1.11315,22.60000,83.00000,844.50000,376.30000
20/08/2013 21:00:00,0.68760,1.25890,24.18000,71.00000,531.16700,349.50000
21/08/2013 00:00:00,0.42353,0.92425,23.83000,78.90000,19.08300,447.60000
21/08/2013 03:00:00,0.06627,0.88920,24.05000,75.30000,-4.33700,381.70000
21/08/2013 06:00:00,0.22987,0.92692,23.26000,78.60000,-5.16000,351.20000
21/08/2013 09:00:00,0.55992,1.09891,22.77000,80.90000,-4.87000,350.10000
21/08/2013 12:00:00,0.56699,0.84288,22.63000,80.90000,142.83300,349.70000
21/08/2013 15:00:00,0.63681,0.86435,22.72000,80.90000,641.00000,354.70000
21/08/2013 18:00:00,0.71861,1.02991,23.82000,76.60000,824.50000,382.40000
21/08/2013 21:00:00,0.51092,0.72772,24.93000,71.80000,489.66700,408.10000
22/08/2013 00:00:00,0.15448,0.53538,24.47000,79.30000,29.68300,417.50000
22/08/2013 03:00:00,0.22844,0.72980,24.23000,79.10000,-4.53200,368.40000
22/08/2013 06:00:00,0.95019,1.23092,23.47000,87.00000,-4.07500,360.70000
22/08/2013 09:00:00,1.33944,1.16046,22.87000,84.60000,-3.91300,358.40000
22/08/2013 12:00:00,1.65360,0.79807,22.65000,86.00000,139.00000,387.00000
22/08/2013 15:00:00,0.87575,0.18463,22.81000,88.00000,240.00000,389.90000
22/08/2013 18:00:00,0.91493,0.83697,23.04000,88.80000,802.00000,360.50000
22/08/2013 21:00:00,0.80556,-0.26059,23.60000,85.80000,194.66700,386.20000
23/08/2013 00:00:00,0.48991,-0.85388,24.12000,83.50000,9.71000,394.80000
23/08/2013 03:00:00,1.10688,0.27967,23.86000,83.50000,-3.38700,391.90000
23/08/2013 06:00:00,-1.10338,0.65590,23.19000,80.70000,-3.05800,394.30000
23/08/2013 09:00:00,-0.28492,-1.35992,22.84000,78.60000,-4.01800,352.30000
23/08/2013 12:00:00,-1.03308,-1.00596,21.85000,83.40000,135.16700,362.60000
23/08/2013 15:00:00,-1.02647,-0.53435,21.83000,73.60000,693.50000,327.60000
23/08/2013 18:00:00,-0.62134,0.11221,21.66000,76.80000,898.50000,327.50000
23/08/2013 21:00:00,-0.46293,0.60694,22.08000,75.70000,534.66700,323.70000
24/08/2013 00:00:00,-0.53815,0.32489,22.40000,70.80000,19.11700,326.80000
24/08/2013 03:00:00,-1.26345,0.34925,22.55000,69.90000,-4.65800,334.30000
24/08/2013 06:00:00,-1.28926,0.41240,21.86000,63.90000,-4.56700,326.00000
24/08/2013 09:00:00,-1.16449,0.57035,21.44000,60.60000,-4.42500,317.70000
24/08/2013 12:00:00,-0.79723,0.51256,21.57000,58.60000,138.33300,319.30000
24/08/2013 15:00:00,-0.81338,0.39170,21.36000,59.20000,685.33300,320.30000
24/08/2013 18:00:00,-0.78862,0.55808,21.62000,58.70000,889.66700,324.80000
24/08/2013 21:00:00,-0.70571,0.11660,21.88000,57.30000,591.33300,314.40000
25/08/2013 00:00:00,-0.93942,0.33706,21.91000,62.00000,26.28300,310.50000
25/08/2013 03:00:00,-0.86183,0.58706,21.92000,71.20000,-4.66700,321.10000
25/08/2013 06:00:00,-0.94547,0.81980,21.64000,69.90000,-4.64200,322.80000
25/08/2013 09:00:00,-0.47506,0.77811,21.57000,73.30000,-5.48500,320.30000
25/08/2013 12:00:00,0.54712,0.84633,21.82000,77.20000,140.83300,326.70000
25/08/2013 15:00:00,0.96201,0.99289,22.52000,70.40000,660.50000,337.80000
25/08/2013 18:00:00,0.76123,1.22725,23.61000,70.70000,826.66700,348.30000
25/08/2013 21:00:00,0.90134,1.39299,24.51000,74.00000,513.33300,348.40000
26/08/2013 00:00:00,0.76347,1.20947,24.44000,78.80000,13.80000,354.50000
26/08/2013 03:00:00,1.23972,1.41184,24.67000,72.10000,-3.55000,359.90000
26/08/2013 06:00:00,1.67703,1.45294,23.83000,72.50000,-3.39300,361.10000
26/08/2013 09:00:00,1.83617,1.07952,23.21000,78.20000,-3.32700,358.70000
26/08/2013 12:00:00,1.67365,0.67297,22.80000,79.00000,71.53300,359.50000
26/08/2013 15:00:00,1.89627,1.22699,23.04000,78.00000,662.33300,357.00000
26/08/2013 18:00:00,1.96564,1.30809,23.83000,75.60000,416.66700,389.50000
26/08/2013 21:00:00,2.00796,0.81323,24.87000,76.10000,465.50000,388.30000
27/08/2013 00:00:00,1.24300,-0.61903,24.59000,81.10000,10.80200,413.80000
27/08/2013 03:00:00,-0.11514,0.05213,24.10000,87.20000,-2.98200,383.30000
27/08/2013 06:00:00,0.40897,0.28813,23.86000,89.70000,-3.21500,379.60000
27/08/2013 09:00:00,0.61125,0.52426,23.62000,90.10000,-2.02200,418.00000
27/08/2013 12:00:00,0.59390,0.31610,23.53000,90.70000,62.96700,410.30000
27/08/2013 15:00:00,0.57519,0.43492,22.95000,87.70000,152.33300,407.90000
27/08/2013 18:00:00,1.17351,0.44878,23.14000,89.20000,694.00000,389.10000
27/08/2013 21:00:00,1.54500,0.44790,23.26000,91.20000,181.16700,390.90000
28/08/2013 00:00:00,0.57127,0.20337,23.66000,92.50000,0.85700,409.80000
28/08/2013 03:00:00,-0.11137,0.58222,23.20000,96.00000,-2.72200,410.10000
28/08/2013 06:00:00,0.04316,0.52601,23.15000,95.60000,-2.45500,418.60000
28/08/2013 09:00:00,-0.84361,1.07698,23.49000,93.20000,-2.25200,424.30000
28/08/2013 12:00:00,-1.68104,0.76439,23.66000,92.50000,11.45200,424.40000
28/08/2013 15:00:00,-1.15424,-0.87580,23.01000,93.60000,500.66700,400.40000
28/08/2013 18:00:00,-0.49187,-0.32733,23.34000,89.30000,547.50000,415.70000
28/08/2013 21:00:00,-0.13568,0.31145,23.29000,90.90000,180.50000,415.10000
29/08/2013 00:00:00,0.54392,-0.45332,23.22000,94.50000,7.78000,368.00000
29/08/2013 03:00:00,0.16074,-1.10700,23.28000,90.80000,-3.73800,378.30000
29/08/2013 06:00:00,-0.27482,1.05794,22.58000,94.50000,-3.45800,359.90000
29/08/2013 09:00:00,-0.39561,-0.96302,22.42000,96.50000,-3.33500,352.50000
29/08/2013 12:00:00,-0.66697,-0.33565,22.98000,88.50000,111.40000,355.40000
29/08/2013 15:00:00,-0.56527,0.09243,23.15000,87.10000,623.33300,365.70000
29/08/2013 18:00:00,-0.04394,0.02823,23.20000,87.90000,838.50000,357.60000
29/08/2013 21:00:00,0.62931,0.22255,24.08000,85.20000,518.00000,358.50000
30/08/2013 00:00:00,0.48961,0.11432,24.09000,87.10000,5.78300,352.60000
30/08/2013 03:00:00,0.32538,-0.24624,23.66000,88.60000,-5.35500,354.70000
30/08/2013 06:00:00,-0.20547,0.04724,23.45000,86.20000,-5.43200,349.70000
30/08/2013 09:00:00,0.19845,0.41252,22.96000,87.50000,-5.01000,348.90000
30/08/2013 12:00:00,0.36689,0.44886,23.02000,87.40000,104.15000,356.40000
30/08/2013 15:00:00,0.69740,0.92868,23.21000,87.10000,723.00000,385.60000
30/08/2013 18:00:00,1.06113,1.11262,24.22000,83.70000,832.50000,364.30000
30/08/2013 21:00:00,0.86700,1.21656,25.39000,81.20000,481.50000,373.30000
31/08/2013 00:00:00,0.54274,1.02897,24.85000,88.20000,2.37300,379.10000
31/08/2013 03:00:00,1.00311,1.28725,25.78000,78.90000,-2.42200,412.60000
31/08/2013 06:00:00,0.37846,-0.15107,25.36000,81.00000,-5.59000,426.30000
31/08/2013 09:00:00,0.71479,-0.58228,24.06000,87.60000,-3.61500,391.40000
31/08/2013 12:00:00,0.18247,-0.89123,23.84000,87.20000,15.43300,423.50000
31/08/2013 15:00:00,0.14057,-0.70133,23.23000,87.00000,145.50000,425.90000
31/08/2013 18:00:00,0.18504,0.55379,23.17000,83.20000,183.50000,420.50000
31/08/2013 21:00:00,0.69417,0.26350,23.42000,82.60000,165.16700,416.10000
01/09/2013 00:00:00,0.87170,-0.96406,23.41000,82.50000,3.80500,375.30000
01/09/2013 03:00:00,0.37238,-0.85250,23.47000,74.60000,-3.55300,362.80000
01/09/2013 06:00:00,0.30309,-0.71237,23.29000,72.60000,-2.52800,406.50000
01/09/2013 09:00:00,-0.19584,0.72053,22.69000,76.20000,-3.44800,370.50000
01/09/2013 12:00:00,-0.88124,-0.10042,22.71000,84.40000,44.81700,412.10000
01/09/2013 15:00:00,-0.93915,0.46145,22.86000,89.10000,185.33300,414.50000
01/09/2013 18:00:00,-0.46799,0.50059,23.77000,84.30000,569.00000,387.40000
01/09/2013 21:00:00,-0.54026,-0.00449,24.34000,82.40000,261.16700,405.10000
02/09/2013 00:00:00,-0.65122,0.64907,23.87000,86.20000,1.75700,374.30000
02/09/2013 03:00:00,-0.44511,0.94424,23.92000,89.00000,-3.65500,374.20000
